Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,no_of_special_requests,booking_status
4633,2,0,1,3,0,26,2017,10,19,1,Not_Canceled
4634,1,0,0,1,0,62,2018,5,19,0,Not_Canceled
4635,1,0,0,1,0,53,2018,10,14,0,Not_Canceled
4636,3,0,1,3,0,117,2018,6,16,0,Canceled
4637,2,0,0,2,0,64,2017,11,20,2,Not_Canceled
4638,2,0,1,0,0,23,2018,9,12,1,Not_Canceled
4639,2,0,1,2,0,161,2018,3,25,0,Canceled
4640,1,0,0,2,0,2,2018,9,30,2,Not_Canceled
4641,2,0,1,0,0,0,2018,12,5,0,Not_Canceled
4642,3,0,2,1,0,86,2018,10,2,2,Not_Canceled
4643,1,0,1,0,0,11,2018,4,10,1,Not_Canceled
4644,2,0,0,4,0,67,2018,10,19,0,Canceled
4645,2,0,0,1,0,8,2018,11,5,0,Not_Canceled
4646,2,0,1,3,0,75,2018,4,25,0,Not_Canceled
4647,2,0,0,2,0,320,2018,8,18,1,Canceled
4648,2,0,0,1,0,105,2018,4,6,0,Canceled
4649,2,0,2,0,0,1,2017,8,23,2,Not_Canceled
4650,3,0,2,1,0,79,2018,5,14,0,Canceled
4651,2,0,1,2,0,273,2018,6,24,0,Canceled
4652,3,0,2,2,0,31,2017,10,24,1,Not_Canceled
4653,2,0,2,0,0,1,2018,9,11,1,Not_Canceled
4654,2,0,2,1,0,276,2018,11,13,3,Not_Canceled
4655,3,0,0,4,0,46,2018,11,2,2,Not_Canceled
4656,2,0,0,2,0,257,2017,7,1,0,Canceled
4657,2,0,0,5,0,230,2018,9,6,1,Canceled
4658,2,0,0,3,0,131,2018,8,3,3,Not_Canceled
4659,2,0,0,2,0,62,2018,11,4,1,Not_Canceled
4660,2,2,0,2,0,89,2018,7,21,0,Canceled
4661,2,0,1,1,0,174,2017,10,10,0,Canceled
4662,2,0,0,3,0,50,2018,6,29,0,Canceled
4663,2,0,2,3,0,22,2017,9,4,0,Not_Canceled
4664,3,0,2,2,0,2,2018,12,24,1,Not_Canceled
4665,2,0,2,3,0,15,2018,3,13,0,Canceled
4666,2,0,1,4,0,174,2018,7,13,0,Canceled
4667,2,0,0,3,0,136,2018,6,28,0,Canceled
4668,2,2,0,1,1,238,2018,6,18,1,Canceled
4669,2,0,2,1,0,7,2017,12,26,2,Not_Canceled
4670,2,0,0,3,0,101,2018,2,18,1,Not_Canceled
4671,1,2,1,2,0,28,2018,5,20,2,Not_Canceled
4672,1,0,1,0,0,45,2018,4,10,0,Canceled
4673,1,0,0,3,0,40,2018,3,1,0,Canceled
4674,2,0,0,3,0,204,2018,5,5,0,Canceled
4675,2,0,2,2,0,141,2018,5,15,2,Not_Canceled
4676,2,0,0,2,0,63,2018,6,17,0,Canceled
4677,1,0,1,2,0,118,2018,6,6,0,Not_Canceled
4678,2,0,1,2,0,315,2018,9,30,0,Canceled
4679,2,0,2,6,0,176,2018,7,5,1,Not_Canceled
4680,2,0,0,1,0,35,2018,6,21,1,Canceled
4681,2,0,0,2,0,308,2018,11,25,0,Canceled
4682,2,0,1,2,0,215,2018,8,8,1,Canceled
4683,2,0,0,3,0,328,2018,9,29,0,Canceled
4684,2,0,0,2,0,15,2018,8,30,2,Not_Canceled
4685,2,0,2,0,0,0,2017,8,23,0,Not_Canceled
4686,2,0,0,3,0,179,2018,8,23,0,Canceled
4687,2,0,2,5,0,16,2018,6,30,1,Not_Canceled
4688,2,0,2,2,0,73,2018,12,25,1,Not_Canceled
4689,2,0,0,3,0,44,2018,2,17,0,Not_Canceled
4690,2,0,0,3,0,85,2018,9,8,3,Not_Canceled
4691,2,0,0,2,0,36,2018,3,29,1,Not_Canceled
4692,2,0,1,1,0,38,2018,12,5,1,Not_Canceled
4693,2,0,0,4,0,47,2018,9,7,0,Not_Canceled
4694,2,1,1,1,0,8,2018,8,13,0,Not_Canceled
4695,2,2,1,0,0,35,2017,12,28,1,Not_Canceled
4696,2,0,1,0,0,122,2017,7,13,2,Canceled
4697,3,0,2,2,0,84,2018,8,5,1,Not_Canceled
4698,2,0,0,2,0,60,2018,9,2,0,Canceled
4699,2,0,2,5,0,40,2018,8,28,0,Not_Canceled
4700,1,0,1,0,0,25,2018,9,12,2,Not_Canceled
4701,1,0,1,2,0,118,2018,6,6,0,Not_Canceled
4702,2,0,0,2,0,320,2018,8,18,1,Canceled
4703,2,0,2,2,0,20,2018,5,29,1,Not_Canceled
4704,2,0,0,3,0,59,2017,10,29,2,Not_Canceled
4705,3,0,0,2,0,85,2018,10,7,1,Not_Canceled
4706,2,0,0,3,0,55,2018,3,22,1,Canceled
4707,2,0,0,4,0,106,2018,4,27,0,Canceled
4708,2,0,1,2,0,161,2018,3,25,0,Canceled
4709,2,0,2,1,0,118,2018,4,3,1,Canceled
4710,1,0,0,1,0,9,2017,10,1,0,Not_Canceled
4711,3,0,0,1,0,12,2018,8,30,0,Not_Canceled
4712,2,0,1,3,0,152,2018,5,2,1,Canceled
4713,2,1,1,0,0,3,2018,4,24,2,Not_Canceled
4714,1,0,0,3,0,71,2018,5,10,0,Not_Canceled
4715,2,0,0,3,0,5,2018,10,18,0,Not_Canceled
4716,2,0,2,1,0,15,2018,5,7,0,Not_Canceled
4717,3,0,1,1,1,67,2018,4,30,2,Not_Canceled
4718,2,0,0,2,0,317,2018,9,15,0,Canceled
4719,1,0,2,1,0,183,2018,7,16,1,Not_Canceled
4720,2,1,1,3,0,278,2018,11,28,0,Canceled
4721,2,0,0,1,0,181,2018,8,25,0,Canceled
4722,2,0,0,4,0,180,2018,10,26,2,Not_Canceled
4723,2,0,2,3,0,168,2018,4,21,1,Not_Canceled
4724,2,0,0,1,0,1,2018,9,22,0,Not_Canceled
4725,2,2,0,4,0,33,2017,10,6,2,Canceled
4726,2,0,0,3,0,42,2017,12,31,0,Not_Canceled
4727,1,0,2,0,0,0,2017,10,25,0,Not_Canceled
4728,1,0,2,4,0,245,2018,7,6,0,Canceled
4729,2,1,1,0,0,163,2018,8,1,3,Not_Canceled
4730,3,0,0,1,0,1,2018,5,20,0,Not_Canceled
4731,2,0,2,2,0,71,2018,10,7,0,Canceled
4732,1,0,0,2,0,19,2018,6,22,0,Not_Canceled
4733,2,0,0,1,0,0,2018,6,1,1,Not_Canceled
4734,2,0,0,3,0,82,2017,7,16,0,Canceled
4735,2,2,0,1,0,4,2018,6,16,0,Canceled
4736,2,0,0,5,0,129,2018,8,9,2,Not_Canceled
4737,2,0,2,5,0,80,2018,7,4,0,Not_Canceled
4738,1,0,0,2,0,265,2018,6,24,0,Not_Canceled
4739,2,0,1,4,1,189,2018,8,15,1,Canceled
4740,2,0,0,1,0,2,2018,10,13,0,Not_Canceled
4741,2,0,0,3,0,130,2018,9,29,2,Canceled
4742,1,0,0,1,0,23,2018,6,15,0,Canceled
4743,2,0,1,2,0,186,2018,4,22,0,Not_Canceled
4744,1,0,0,2,1,2,2018,3,31,0,Not_Canceled
4745,2,1,1,2,0,141,2018,8,22,0,Not_Canceled
4746,2,0,0,2,0,47,2017,11,5,1,Not_Canceled
4747,2,2,0,2,1,169,2018,8,18,2,Canceled
4748,1,0,2,4,0,69,2018,6,12,0,Canceled
4749,2,0,0,2,0,346,2018,9,13,1,Canceled
4750,2,1,2,5,0,150,2018,9,18,0,Not_Canceled
4751,2,0,0,2,0,0,2017,8,14,0,Not_Canceled
4752,2,0,0,1,0,225,2018,11,25,0,Canceled
4753,2,0,3,6,0,109,2018,7,18,0,Canceled
4754,2,0,0,3,0,44,2018,2,17,0,Not_Canceled
4755,2,0,0,3,0,433,2018,9,8,0,Canceled
4756,2,0,0,2,1,111,2018,8,11,0,Not_Canceled
4757,2,0,0,4,0,3,2017,10,7,0,Not_Canceled
4758,2,0,2,1,0,13,2018,10,9,1,Not_Canceled
4759,2,0,1,1,0,1,2018,2,27,0,Not_Canceled
4760,1,0,0,1,0,0,2017,10,13,0,Not_Canceled
4761,1,0,1,2,0,57,2018,6,10,1,Not_Canceled
4762,2,0,1,3,0,14,2018,9,26,1,Canceled
4763,2,0,1,1,0,145,2018,8,1,0,Not_Canceled
4764,2,0,2,4,0,73,2018,5,7,0,Canceled
4765,2,0,2,1,0,145,2017,8,29,0,Not_Canceled
4766,0,2,1,3,0,147,2018,4,4,1,Not_Canceled
4767,2,0,0,1,0,38,2017,10,13,0,Not_Canceled
4768,2,1,0,1,0,6,2017,12,31,0,Not_Canceled
4769,2,0,1,2,0,126,2018,7,25,1,Not_Canceled
4770,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
4771,2,0,0,1,0,0,2017,10,21,0,Not_Canceled
4772,2,0,0,2,0,377,2018,10,14,1,Canceled
4773,2,0,2,2,0,3,2018,10,28,2,Not_Canceled
4774,2,0,0,2,0,62,2017,10,16,0,Not_Canceled
4775,2,0,1,2,0,76,2018,3,25,0,Canceled
4776,1,0,2,1,0,1,2018,2,28,0,Canceled
4777,2,0,0,2,0,30,2018,6,2,0,Not_Canceled
4778,2,0,1,2,0,24,2018,12,2,0,Not_Canceled
4779,2,0,0,1,1,20,2018,8,5,1,Not_Canceled
4780,2,0,1,2,0,35,2017,10,26,1,Not_Canceled
4781,1,0,0,2,0,1,2017,8,4,0,Not_Canceled
4782,1,0,0,3,0,166,2018,11,1,0,Canceled
4783,2,0,1,4,0,137,2017,8,17,0,Not_Canceled
4784,2,0,2,4,0,46,2018,8,28,0,Not_Canceled
4785,2,0,2,2,0,169,2018,4,22,0,Canceled
4786,2,0,1,1,0,188,2018,8,13,0,Canceled
4787,1,0,1,0,0,3,2018,9,26,0,Not_Canceled
4788,2,0,0,3,0,103,2018,5,4,0,Not_Canceled
4789,1,0,1,2,0,9,2018,4,8,1,Not_Canceled
4790,1,0,1,2,0,29,2018,5,20,0,Canceled
4791,2,0,0,2,1,48,2018,2,23,1,Not_Canceled
4792,1,0,2,2,0,115,2018,2,27,0,Canceled
4793,2,2,2,2,0,80,2018,10,28,1,Canceled
4794,1,0,0,2,0,14,2017,9,15,1,Not_Canceled
4795,2,0,2,2,0,116,2018,3,25,0,Canceled
4796,2,0,2,1,0,23,2018,6,18,1,Not_Canceled
4797,3,0,0,2,0,36,2018,7,20,2,Not_Canceled
4798,2,0,0,3,0,204,2018,5,5,0,Canceled
4799,2,0,0,3,0,183,2018,9,8,1,Canceled
4800,2,0,2,1,0,202,2018,5,29,0,Canceled
4801,2,0,0,4,0,15,2018,12,28,2,Not_Canceled
4802,2,0,0,2,0,27,2017,9,30,0,Not_Canceled
4803,2,0,0,2,0,79,2017,11,13,0,Not_Canceled
4804,2,0,1,3,0,47,2018,3,21,1,Not_Canceled
4805,2,0,0,3,0,119,2018,9,22,2,Not_Canceled
4806,2,0,2,1,0,25,2017,10,25,1,Not_Canceled
4807,1,0,0,3,0,12,2017,8,5,0,Not_Canceled
4808,1,0,1,1,0,251,2018,11,21,1,Not_Canceled
4809,2,0,1,2,0,4,2017,11,6,0,Not_Canceled
4810,1,0,0,1,0,3,2018,5,19,2,Not_Canceled
4811,2,0,0,3,0,8,2018,1,13,0,Not_Canceled
4812,2,0,2,1,0,239,2018,10,23,0,Canceled
4813,1,0,0,3,0,113,2018,5,31,0,Canceled
4814,2,0,2,3,0,44,2017,11,5,0,Not_Canceled
4815,2,0,0,2,0,317,2018,9,15,0,Canceled
4816,0,2,0,2,0,195,2018,12,2,0,Canceled
4817,2,0,0,3,0,71,2018,6,28,1,Not_Canceled
4818,2,0,0,2,0,377,2018,10,14,1,Canceled
4819,2,0,2,3,0,166,2018,7,7,0,Canceled
4820,3,0,0,2,0,141,2018,9,23,1,Not_Canceled
4821,1,0,0,1,0,96,2018,4,8,1,Canceled
4822,2,0,2,3,0,60,2017,9,12,1,Not_Canceled
4823,3,0,0,2,0,67,2018,11,25,0,Not_Canceled
4824,2,0,0,3,0,184,2018,11,24,0,Canceled
4825,2,0,1,2,0,35,2017,10,16,0,Not_Canceled
4826,1,0,0,2,0,172,2018,6,24,0,Canceled
4827,2,0,2,1,0,76,2018,6,19,2,Not_Canceled
4828,2,0,0,1,0,9,2018,5,18,0,Not_Canceled
4829,1,0,1,3,0,3,2018,10,10,1,Not_Canceled
4830,2,0,1,4,0,56,2017,12,30,2,Not_Canceled
4831,2,0,1,2,0,98,2018,9,16,0,Not_Canceled
4832,2,0,0,1,0,2,2017,8,12,0,Not_Canceled
4833,2,1,0,2,0,4,2018,10,14,1,Not_Canceled
4834,3,0,0,3,0,69,2018,7,27,2,Not_Canceled
4835,2,0,2,2,0,40,2018,8,5,1,Not_Canceled
4836,2,0,0,3,0,44,2018,2,17,0,Not_Canceled
4837,2,0,0,3,0,113,2018,5,31,0,Not_Canceled
4838,1,0,0,3,0,65,2018,9,27,1,Not_Canceled
4839,3,0,2,2,0,22,2018,4,16,0,Canceled
4840,2,0,0,1,0,185,2018,8,30,0,Canceled
4841,2,0,1,1,0,147,2018,7,11,0,Not_Canceled
4842,2,0,0,2,0,61,2018,12,2,2,Not_Canceled
4843,2,0,0,1,0,1,2017,12,19,0,Not_Canceled
4844,2,0,1,2,0,25,2018,10,17,0,Not_Canceled
4845,2,0,1,2,0,161,2018,3,25,0,Canceled
4846,3,0,0,1,0,0,2017,11,14,2,Not_Canceled
4847,2,0,0,3,0,204,2018,5,5,0,Canceled
4848,2,0,0,2,0,39,2017,8,14,0,Not_Canceled
4849,2,0,1,1,0,1,2018,4,16,1,Not_Canceled
4850,2,0,0,2,0,317,2018,9,15,0,Canceled
4851,1,0,0,1,0,23,2018,10,26,0,Not_Canceled
4852,1,0,1,2,1,0,2017,11,9,1,Not_Canceled
4853,2,0,0,1,0,126,2018,12,20,1,Not_Canceled
4854,2,0,0,1,0,21,2018,4,28,0,Not_Canceled
4855,2,0,2,3,0,19,2017,12,5,0,Not_Canceled
4856,2,0,0,1,0,7,2018,6,23,1,Canceled
4857,2,0,1,0,0,258,2018,10,16,0,Canceled
4858,2,0,0,1,0,105,2018,4,6,0,Canceled
4859,3,0,0,2,0,72,2018,4,13,2,Not_Canceled
4860,2,0,2,2,0,12,2018,7,9,0,Not_Canceled
4861,2,0,0,4,0,178,2018,8,24,1,Not_Canceled
4862,3,0,2,5,0,120,2018,9,11,1,Not_Canceled
4863,2,0,0,1,0,34,2018,12,16,2,Not_Canceled
4864,3,0,2,3,0,69,2018,10,16,1,Not_Canceled
4865,1,0,1,2,0,2,2018,11,28,2,Not_Canceled
4866,1,0,0,1,0,2,2018,12,14,1,Not_Canceled
4867,2,0,2,5,0,198,2018,9,27,1,Canceled
4868,2,0,1,1,0,159,2018,4,9,1,Not_Canceled
4869,2,0,1,1,0,9,2018,2,22,0,Not_Canceled
4870,1,0,0,1,0,1,2018,8,4,0,Not_Canceled
4871,2,0,1,1,0,175,2018,7,23,2,Not_Canceled
4872,2,0,0,2,0,3,2017,9,4,1,Not_Canceled
4873,2,0,3,8,0,57,2018,8,29,0,Canceled
4874,2,0,2,5,0,12,2018,11,13,3,Not_Canceled
4875,2,0,0,1,0,20,2018,5,21,1,Not_Canceled
4876,1,0,0,1,0,2,2018,10,27,0,Not_Canceled
4877,2,0,0,2,0,82,2018,5,17,0,Not_Canceled
4878,2,0,0,2,0,2,2018,4,20,0,Not_Canceled
4879,2,1,0,1,0,0,2018,6,7,0,Canceled
4880,3,0,0,3,0,114,2018,7,14,0,Canceled
4881,1,0,0,1,0,99,2018,2,19,0,Not_Canceled
4882,2,0,1,3,0,16,2018,3,3,2,Not_Canceled
4883,2,0,0,4,0,132,2018,7,5,0,Canceled
4884,2,0,2,0,0,146,2018,4,24,0,Canceled
4885,1,0,0,1,0,0,2017,11,18,0,Not_Canceled
4886,1,0,0,3,0,58,2018,6,1,0,Canceled
4887,3,0,1,0,0,5,2018,6,13,3,Not_Canceled
4888,2,0,1,1,0,33,2018,9,10,1,Not_Canceled
4889,2,0,0,2,0,70,2018,6,3,0,Not_Canceled
4890,2,0,0,2,0,67,2018,1,29,0,Not_Canceled
4891,2,1,0,4,0,10,2018,3,2,0,Not_Canceled
4892,2,0,2,4,0,92,2017,8,7,2,Canceled
4893,2,0,1,3,0,189,2018,8,8,0,Not_Canceled
4894,2,0,0,3,0,122,2018,12,8,0,Not_Canceled
4895,2,0,3,5,0,122,2018,8,21,2,Not_Canceled
4896,2,0,0,1,0,119,2018,11,10,1,Not_Canceled
4897,2,0,0,2,0,13,2018,11,29,1,Not_Canceled
4898,2,0,0,1,0,83,2017,9,30,0,Not_Canceled
4899,2,0,0,3,0,30,2018,8,25,0,Not_Canceled
4900,0,2,0,3,0,123,2018,3,30,0,Canceled
4901,1,0,0,3,0,151,2018,1,19,0,Not_Canceled
4902,1,0,1,0,1,13,2018,12,5,0,Not_Canceled
4903,1,0,0,2,0,192,2018,6,24,0,Not_Canceled
4904,1,0,1,0,0,6,2018,11,7,0,Not_Canceled
4905,1,0,2,2,1,11,2018,8,28,1,Not_Canceled
4906,2,0,0,3,0,259,2018,5,5,0,Canceled
4907,2,0,0,1,0,63,2018,7,23,2,Not_Canceled
4908,2,0,0,3,0,37,2018,10,13,0,Not_Canceled
4909,2,0,1,2,0,305,2018,11,4,0,Canceled
4910,2,0,0,1,0,2,2018,2,10,0,Not_Canceled
4911,1,0,0,2,0,88,2018,10,7,0,Not_Canceled
4912,2,0,2,2,0,275,2018,10,28,1,Canceled
4913,1,0,2,1,0,1,2018,2,28,0,Canceled
4914,2,0,0,1,0,20,2018,11,4,0,Canceled
4915,2,0,1,2,0,105,2018,10,28,0,Not_Canceled
4916,3,0,2,3,0,36,2018,7,1,0,Canceled
4917,1,0,0,2,0,188,2018,6,15,0,Canceled
4918,1,0,0,2,0,29,2018,12,2,1,Not_Canceled
4919,2,0,2,3,0,6,2017,9,27,1,Not_Canceled
4920,2,0,1,4,0,26,2018,4,18,0,Not_Canceled
4921,1,0,0,1,0,4,2018,12,16,0,Not_Canceled
4922,1,0,0,2,0,1,2018,7,27,0,Not_Canceled
4923,2,0,1,2,0,256,2017,9,14,0,Not_Canceled
4924,2,0,0,1,0,41,2018,9,2,0,Not_Canceled
4925,2,0,0,3,0,2,2018,3,23,1,Not_Canceled
4926,2,0,0,4,0,119,2018,6,15,1,Canceled
4927,2,0,0,1,0,55,2018,4,6,0,Not_Canceled
4928,2,0,0,1,0,18,2017,9,15,0,Not_Canceled
4929,2,0,1,2,0,58,2018,3,14,1,Not_Canceled
4930,2,0,0,1,0,180,2017,10,16,0,Canceled
4931,2,0,1,2,0,55,2018,2,5,1,Not_Canceled
4932,2,0,0,2,0,256,2018,6,15,1,Canceled
4933,2,0,2,2,0,52,2018,5,28,0,Canceled
4934,1,1,1,3,0,173,2018,7,11,1,Not_Canceled
4935,1,0,0,1,0,27,2018,1,5,0,Not_Canceled
4936,2,0,1,0,0,20,2018,6,26,1,Not_Canceled
4937,2,0,2,1,0,33,2018,7,23,1,Not_Canceled
4938,3,0,0,4,0,0,2018,8,30,1,Not_Canceled
4939,2,0,1,2,0,9,2018,8,26,1,Canceled
4940,2,0,2,0,0,61,2018,7,17,0,Canceled
4941,2,0,2,6,0,77,2018,3,23,0,Not_Canceled
4942,2,0,0,1,0,3,2018,8,23,1,Not_Canceled
4943,2,0,2,2,0,75,2018,4,15,1,Canceled
4944,2,0,2,3,0,49,2017,11,12,0,Not_Canceled
4945,2,0,0,1,0,27,2018,6,9,0,Not_Canceled
4946,2,0,0,2,0,28,2017,11,13,1,Not_Canceled
4947,2,0,1,4,0,275,2018,10,5,0,Canceled
4948,2,0,4,10,0,171,2018,7,20,1,Canceled
4949,2,0,2,3,0,68,2018,4,1,1,Not_Canceled
4950,3,0,2,2,0,154,2018,10,16,0,Canceled
4951,2,0,1,2,0,62,2018,4,25,0,Not_Canceled
4952,1,0,0,1,0,14,2018,3,16,0,Not_Canceled
4953,1,2,1,3,0,13,2018,4,25,0,Canceled
4954,2,0,0,2,0,42,2017,11,20,2,Not_Canceled
4955,2,0,0,2,0,346,2018,9,13,1,Canceled
4956,2,0,0,3,0,87,2018,6,9,1,Not_Canceled
4957,2,0,2,2,0,51,2018,9,10,1,Not_Canceled
4958,1,0,0,1,0,5,2018,4,20,0,Not_Canceled
4959,3,0,0,3,0,76,2018,9,15,3,Not_Canceled
4960,2,2,2,1,0,199,2018,7,23,2,Canceled
4961,2,0,1,2,0,418,2018,9,26,0,Canceled
4962,1,0,1,2,0,56,2018,11,11,1,Canceled
4963,2,0,2,2,0,106,2017,12,4,2,Canceled
4964,2,0,2,4,0,34,2017,9,13,1,Not_Canceled
4965,2,0,1,0,0,0,2018,5,23,1,Not_Canceled
4966,2,2,1,2,0,26,2018,9,19,0,Canceled
4967,2,0,0,1,0,184,2018,10,12,0,Canceled
4968,2,1,1,3,0,35,2018,9,5,1,Not_Canceled
4969,2,1,1,0,0,3,2017,8,23,3,Not_Canceled
4970,1,0,0,1,0,0,2017,12,11,1,Not_Canceled
4971,2,0,0,3,0,104,2017,12,3,0,Not_Canceled
4972,2,0,2,1,0,117,2017,8,1,0,Canceled
4973,2,0,0,4,0,29,2018,4,6,0,Not_Canceled
4974,2,1,1,2,0,0,2018,6,13,1,Not_Canceled
4975,2,0,2,3,0,35,2018,9,25,2,Not_Canceled
4976,2,0,0,2,0,47,2018,2,19,1,Not_Canceled
4977,2,0,0,3,0,37,2018,10,13,0,Not_Canceled
4978,2,0,0,2,1,9,2018,8,23,2,Not_Canceled
4979,1,0,0,3,0,13,2018,4,26,0,Not_Canceled
4980,2,0,1,3,0,332,2018,9,22,2,Not_Canceled
4981,2,0,0,3,0,130,2018,6,2,0,Canceled
4982,2,0,1,2,0,4,2018,3,11,2,Not_Canceled
4983,2,0,2,3,0,48,2018,4,1,0,Canceled
4984,2,0,0,2,1,166,2018,9,30,1,Not_Canceled
4985,2,0,0,2,0,37,2018,11,17,2,Not_Canceled
4986,2,0,2,1,0,277,2018,11,13,4,Not_Canceled
4987,1,1,0,3,0,103,2018,10,26,0,Not_Canceled
4988,2,0,1,2,0,94,2018,4,15,1,Not_Canceled
4989,2,0,0,1,0,1,2018,4,16,1,Not_Canceled
4990,2,0,0,2,0,265,2018,6,24,1,Canceled
4991,2,0,0,3,0,3,2018,10,6,1,Not_Canceled
4992,2,0,0,3,0,26,2018,3,3,0,Not_Canceled
4993,2,0,0,2,0,53,2018,5,18,0,Canceled
4994,1,0,2,2,0,202,2018,11,6,1,Not_Canceled
4995,2,0,2,2,0,21,2018,9,2,1,Canceled
4996,2,0,0,2,1,33,2018,3,24,0,Not_Canceled
4997,2,0,0,1,0,0,2018,3,9,1,Not_Canceled
4998,2,0,0,1,0,73,2018,9,15,1,Canceled
4999,2,0,1,2,0,40,2018,3,7,1,Not_Canceled
5000,1,0,0,2,0,8,2018,6,14,0,Not_Canceled
5001,2,0,2,3,0,25,2017,11,22,0,Not_Canceled
5002,2,0,0,2,0,59,2017,10,29,0,Not_Canceled
5003,2,0,0,2,0,31,2018,9,8,2,Not_Canceled
5004,2,0,1,1,0,10,2018,8,13,2,Not_Canceled
5005,2,0,1,3,0,210,2017,10,8,0,Not_Canceled
5006,2,1,0,1,0,12,2018,2,6,0,Canceled
5007,1,0,0,5,0,10,2018,1,19,2,Not_Canceled
5008,2,0,0,2,0,37,2017,9,16,0,Not_Canceled
5009,2,0,1,2,0,133,2018,4,25,1,Not_Canceled
5010,2,0,1,2,0,102,2018,5,16,0,Not_Canceled
5011,2,0,0,1,0,12,2018,2,23,0,Canceled
5012,1,0,1,2,0,180,2018,10,10,0,Canceled
5013,2,0,0,2,0,86,2017,9,24,0,Not_Canceled
5014,1,0,0,1,0,2,2018,3,2,0,Not_Canceled
5015,2,0,0,2,0,82,2018,10,26,1,Not_Canceled
5016,2,0,1,1,0,96,2017,9,28,0,Canceled
5017,2,0,2,0,0,34,2018,6,26,1,Not_Canceled
5018,2,0,0,4,0,42,2018,11,2,1,Not_Canceled
5019,2,0,0,3,0,12,2018,3,2,0,Canceled
5020,2,0,1,2,0,315,2018,9,30,0,Canceled
5021,1,0,0,1,0,0,2018,4,2,0,Not_Canceled
5022,2,0,1,4,0,56,2017,12,30,2,Not_Canceled
5023,2,0,2,2,0,14,2017,12,26,0,Not_Canceled
5024,2,0,0,1,0,159,2018,2,13,0,Not_Canceled
5025,1,0,0,1,0,3,2018,11,10,0,Not_Canceled
5026,1,0,0,3,0,64,2018,5,17,0,Not_Canceled
5027,2,0,2,1,0,131,2017,8,15,0,Canceled
5028,3,0,2,2,0,212,2018,10,9,1,Canceled
5029,2,0,0,4,0,100,2018,9,28,1,Not_Canceled
5030,2,0,0,4,0,164,2018,8,3,1,Not_Canceled
5031,2,0,0,1,1,1,2018,4,16,1,Not_Canceled
5032,3,0,0,3,0,176,2018,8,9,2,Canceled
5033,2,2,2,5,0,237,2018,12,28,0,Not_Canceled
5034,2,0,2,2,0,95,2017,12,4,2,Not_Canceled
5035,2,0,0,1,0,236,2017,10,3,0,Canceled
5036,2,0,2,5,0,109,2018,12,20,1,Not_Canceled
5037,2,0,1,0,0,131,2018,12,26,0,Canceled
5038,2,0,2,2,0,226,2018,10,29,1,Not_Canceled
5039,2,0,0,3,0,0,2018,7,5,1,Not_Canceled
5040,2,2,0,2,0,34,2018,3,18,0,Canceled
5041,1,0,0,2,0,164,2017,10,2,0,Not_Canceled
5042,3,0,2,5,0,196,2018,9,12,0,Canceled
5043,2,0,0,2,0,35,2017,9,18,1,Not_Canceled
5044,2,0,2,3,0,68,2018,5,21,0,Canceled
5045,2,0,2,1,0,145,2018,1,3,0,Not_Canceled
5046,2,1,0,2,0,70,2018,9,15,0,Canceled
5047,2,0,2,3,0,96,2018,5,12,1,Canceled
5048,1,0,0,1,0,27,2018,10,12,0,Not_Canceled
5049,2,0,0,1,0,5,2018,6,2,0,Not_Canceled
5050,1,0,1,1,0,88,2017,10,5,0,Not_Canceled
5051,1,0,2,2,0,162,2018,10,14,0,Canceled
5052,2,0,0,0,0,10,2018,1,17,1,Not_Canceled
5053,2,0,2,4,0,102,2017,12,19,1,Canceled
5054,1,0,1,2,0,180,2018,10,10,0,Canceled
5055,2,0,2,2,0,34,2018,7,9,1,Not_Canceled
5056,1,0,1,2,0,180,2018,10,10,0,Canceled
5057,2,0,1,3,0,55,2018,1,25,1,Not_Canceled
5058,2,0,0,1,0,39,2018,12,27,1,Not_Canceled
5059,2,0,2,0,0,4,2018,2,7,0,Not_Canceled
5060,2,0,1,4,0,85,2018,2,3,0,Not_Canceled
5061,2,0,1,3,0,77,2018,7,7,0,Canceled
5062,2,0,0,3,0,183,2018,9,8,0,Canceled
5063,2,0,0,3,0,30,2018,8,31,2,Not_Canceled
5064,2,1,0,2,0,49,2018,6,22,0,Canceled
5065,2,0,0,3,0,65,2018,9,7,0,Canceled
5066,2,1,0,2,0,6,2018,3,11,0,Canceled
5067,2,0,1,1,0,115,2018,5,16,1,Not_Canceled
5068,2,0,0,3,0,114,2018,3,23,0,Not_Canceled
5069,2,0,1,2,0,84,2018,4,1,1,Not_Canceled
5070,1,0,2,2,0,95,2018,7,15,0,Not_Canceled
5071,2,0,1,2,0,36,2018,8,29,2,Not_Canceled
5072,2,0,1,3,0,27,2018,12,8,2,Not_Canceled
5073,2,1,0,2,0,2,2017,8,28,3,Not_Canceled
5074,2,0,1,3,0,11,2017,8,24,2,Not_Canceled
5075,2,1,0,1,0,32,2018,4,27,0,Not_Canceled
5076,2,0,2,1,0,38,2017,12,13,2,Not_Canceled
5077,2,0,0,2,0,102,2017,10,16,0,Not_Canceled
5078,2,0,0,2,1,1,2018,5,6,0,Not_Canceled
5079,2,0,2,3,0,54,2017,10,3,2,Not_Canceled
5080,2,0,2,8,0,24,2018,12,15,1,Not_Canceled
